0.209139,-0.109253,0.788304
0.345092,-0.115184,0.741182
0.203059,-0.207914,1.00182
2.07959,-1.04803,4.4919
0.279183,-0.146217,0.652039
0.279359,-0.149937,0.655283
0.263829,-0.145746,0.612655
0.296465,-0.177039,0.676835
0.17999,-0.34551,1.06189
0.21563,-0.341238,0.948354
0.127172,-0.345175,0.943967
0.121969,-0.340927,0.990905
0.248556,-0.249121,1.01274
0.209735,-0.256938,0.938087
0.236185,-0.267086,0.99452
0.198144,-0.255169,0.931706
0.232684,-0.342674,0.947372
0.225801,-0.34749,0.949547
0.15347,-0.317787,0.975261
0.185858,-0.293852,0.991158
0.0107517,-0.317593,0.875442
0.0150146,-0.344035,0.932165
0.243579,-0.1204,0.567198
0.213933,-0.236831,0.840117
0.23733,-0.273085,0.943998
0.253223,-0.269662,1.00128
0.222288,-0.139148,0.670308
0.248905,-0.223185,0.659685
0.249777,-0.226528,0.669642
0.294427,-0.221072,0.664071
0.35698,-0.238206,0.807584
0.330727,-0.223694,0.745731
0.198122,-0.197732,0.620686
0.155351,-0.217469,1.12334
0.264651,-0.0921414,0.594538
0.252839,-0.0875333,0.597066
0.26826,-0.0805064,0.573969
0.3109,-0.166507,1.04859
0.373265,-0.175526,1.06829
0.348404,-0.15511,0.998681
0.424929,-0.222959,1.16571
0.212041,-0.0772114,0.619247
0.216614,-0.0788318,0.616479
-0.394557,-0.325246,0.981357
-0.682768,-0.576093,1.66174
-0.258191,-1.29733,5.72535
-0.382738,-0.209545,1.15733
-0.406616,-0.143603,0.996372
-0.177068,-0.395295,2.01515
-0.0485095,-0.159587,1.01742
-0.0613974,-0.189501,1.11515
-0.129176,-0.278692,1.5607
-1.78186,-1.52395,4.4198
0.252825,-0.0965261,0.743397
0.260107,-0.146155,0.96242
0.237447,-0.0605794,0.538456
0.304761,-0.13004,0.678601
0.0120561,-0.154957,0.983658
0.151434,-0.213357,1.12748
0.115189,-0.140629,0.85324
0.259771,-0.216204,0.722017
0.254974,-0.218613,0.734429
0.196551,-0.203774,0.64761
0.233013,-0.246592,0.672612
0.245397,-0.305437,0.875228
0.342565,-0.234193,0.792546
0.274747,-0.209178,0.702127
0.277666,-0.217329,0.728366
0.300969,-0.220627,0.741907
0.284065,-0.220141,0.642418
0.259403,-0.117297,0.578148
0.254423,-0.121618,0.592197
1.06157,-0.557136,2.29366
0.0095346,-0.238358,0.778675
0.184481,-0.340516,0.948993
0.224468,-0.233099,0.977387
0.174986,-0.24124,1.04808
0.141407,-0.214218,1.05275
0.19664,-0.294066,1.00871
0.210137,-0.239627,0.93794
0.013731,-0.366969,1.12223
0.258591,-0.151746,0.610989
0.273997,-0.176934,0.665581
0.320378,-0.274642,1.15288
-0.355557,-0.219918,0.865369
-0.362148,-0.153644,0.894916
-0.313569,-0.13454,0.772015
-0.0253821,-0.0879468,0.697946
0.214592,-0.162982,1.04684
0.14705,-0.23288,0.836961
0.218998,-0.242994,0.919654
0.299871,-0.254719,0.736676
0.301422,-0.221918,0.668998
0.349074,-0.233751,0.775053
0.214375,-0.20827,0.608067
0.226282,-0.0703819,0.509726
-0.222488,-0.442789,2.24259
-0.359133,-0.110862,0.79633
-0.369076,-0.296045,0.910528
-2.02539,-1.71675,4.99935
0.348978,-0.159256,0.994665
0.392359,-0.181764,1.0986
0.243708,-0.146646,0.946061
0.260093,-0.155043,0.989504
0.237339,-0.0815177,0.603219
0.292749,-0.0999794,0.625316
0.255447,-0.0941177,0.600912
0.218282,-0.0487683,0.503713
-0.000704587,-0.196161,1.10451
0.00377805,-0.159584,0.981837
0.347377,-0.247779,0.835391
0.113555,-0.229883,1.00071
0.201444,-0.269843,0.988001
0.213962,-0.262661,0.94195
0.185757,-0.233587,0.949299
0.178548,-0.229257,0.920526
0.173692,-0.265574,0.942781
0.170246,-0.234968,0.954965
0.172833,-0.251498,0.992113
0.119427,-0.272944,0.948707
-0.994423,-0.277716,-0.646423
-0.596157,-0.168979,-0.447635
-0.415563,-0.000738312,-1.16174
-0.769266,-0.209188,-0.573589
-0.413942,-0.0143046,-0.796812
-0.720298,-0.188891,-0.500332
-0.498428,-0.214931,-0.213068
-0.995585,-0.471292,-0.441653
-0.97089,-0.442342,-0.427053
-1.01952,-0.254327,-0.367705
-0.694837,-0.185368,-0.593265
-0.533048,-0.185364,-0.568938
-0.610485,0.0441892,-0.422732
-0.91829,-0.433344,-0.395325
-0.418669,-0.17882,-0.549508
-0.394381,-0.146669,-0.545963
-1.02205,-0.209066,-0.367852
-0.965633,-0.218226,-0.321487
-0.91872,-0.189368,-0.522191
-0.902708,-0.506171,0.0092857
-0.335382,-0.526645,0.24039
-0.480324,-0.263757,0.106881
-0.62514,-0.246134,-0.0530058
-0.342702,-0.543302,0.23231
-0.33068,-0.531001,0.200382
-0.456141,-0.23388,-0.0843972
-0.897737,-0.358161,-0.0266754
-0.888643,-0.482119,0.013862
-0.475808,-0.223878,0.00703079
-0.523716,-0.222102,-0.0249398
-0.364286,-0.497482,0.295717
-0.345659,-0.482886,0.247345
-0.36461,-0.378773,0.142329
-0.353173,-0.504972,0.240654
-0.341653,-0.539326,0.201483
-0.364881,-0.480556,0.340996
-0.370995,-0.545135,0.17876
-0.892435,-0.410765,-0.0246043
-0.481249,-0.157773,0.103469
-0.367743,-0.395667,0.148259
-0.348197,-0.48072,0.250042
-0.882153,-0.471858,0.0191419
-0.456129,-0.27172,0.0947724
-0.371093,-0.417583,0.313098
-0.369249,-0.424234,0.334242
-0.367753,-0.157699,0.426648
-0.750204,-0.127622,-0.453904
-0.978481,-0.217791,-0.333453
-0.892684,-0.424392,-0.0269232
-0.876914,-0.444255,-0.0766278
-0.903406,-0.483458,-0.100023
-0.896995,-0.467697,-0.153711
-0.898356,-0.461568,-0.0530008
-1.06096,-0.213897,-0.475179
-0.691748,-0.178877,-0.553927
-0.647834,-0.175104,-0.510173
-0.880642,-0.416398,-0.128606
-0.901098,-0.468274,-0.0805427
-0.863367,-0.212465,-0.100223
-0.495406,-0.212952,-0.0454324
-1.09405,-0.415877,-0.161053
-0.85199,-0.408567,-0.138858
-0.445304,-0.226226,0.00413524
-0.935365,-0.485762,-0.0268113
-0.709258,-0.224731,-0.600965
-0.834021,-0.454784,-0.120578
-0.915852,-0.175677,-0.625747
-0.467891,-0.227443,0.00520386
-0.857016,-0.356085,-0.0797005
-0.54602,-0.242562,-0.0551457
-0.784518,-0.130548,-0.593951
-0.763264,0.0166967,-0.442198
-1.00033,-0.21285,-0.361554
-0.935397,-0.329338,-0.116111
-0.988921,-0.22996,-0.306305
-1.00781,-0.259052,-0.320593
-0.390699,-0.180517,-0.577587
-0.940632,-0.216984,-0.28201
-0.439907,-0.0582319,-0.775774
-0.741659,-0.192558,-0.658191
-0.865173,-0.45276,-0.378356
-0.864947,-0.231843,-0.567563
-0.901039,-0.471688,-0.536382
-0.500538,-0.216073,-0.219253
-0.987867,-0.430846,-0.408352
-0.93375,-0.226394,-0.319585
-0.94143,-0.237907,-0.316384
-1.00613,-0.212373,-0.339863
-0.497172,-0.179623,-0.189596
-0.500446,0.0421652,-0.415441
-0.392463,-0.040601,-0.681972
-0.410522,-0.184483,-0.601766
-0.406338,-0.185957,-0.593923
-1.0003,-0.259123,-0.362648
-0.506152,-0.148994,-0.904534
-0.473261,-0.16241,-0.209434
-1.11715,0.0647763,-0.477834
-0.976686,-0.222127,-0.319177
-0.415126,-0.134649,-0.498517
-0.946154,-0.26306,-0.296392
-0.426225,-0.20797,-0.582386
-0.46916,-0.139263,-0.206729
-0.925486,-0.471087,-0.46782
-0.892622,-0.460391,-0.162016
-0.951235,-0.155905,-0.605608
-1.01407,-0.230066,-0.546264
-0.896805,-0.382635,-0.00940285
-0.692968,-0.162673,-0.527004
-0.904696,-0.299903,0.00423823
-0.871543,-0.471747,-0.145354
-0.491941,-0.126884,-0.155031
-0.870408,-0.4244,-0.085476
-0.804308,-0.353147,-0.119135
-0.902515,-0.425821,-0.162465
-0.896906,-0.391932,-0.0245581
-1.0027,-0.414089,-0.497842
-0.986817,-0.233166,-0.543349
-0.956749,-0.441293,-0.553472
-1.00277,-0.428291,-0.498715
-0.956954,-0.437439,-0.515657
-0.894963,-0.368331,0.0274873
-0.445567,-0.191462,-0.093036
-0.982049,-0.221157,-0.334834
-0.987863,-0.417003,-0.604431
-0.450652,-0.152138,-0.548414
-0.42586,-0.0128989,-0.735986
-0.535272,-0.156287,-0.431937
-0.878265,-0.272286,-0.275883
-0.978656,-0.426848,-0.483495
-0.654181,-0.173931,-0.612812
-0.459743,-0.172007,-0.462261
-0.893299,-0.246229,-0.593583
-0.818359,-0.158181,-0.461487
-0.987046,-0.270884,-0.629461
-0.449256,-0.00709517,-1.31269
-0.988443,-0.182501,-0.574884
-0.414369,0.0283085,-1.18091
-0.400765,-0.0508515,-0.771704
-0.397626,-0.062398,-0.734914
-0.59668,-0.250485,-0.0635648
-0.90917,-0.473023,-0.0295824
-0.895913,-0.421961,-0.130678
-0.460858,-0.23431,0.0323521
-0.976907,-0.214949,-0.329523
-0.872713,-0.411973,-0.124446
-0.887227,-0.413483,-0.0173581
-0.852025,-0.420957,-0.10868
-1.03326,-0.229104,-0.484935
-1.08793,-0.23087,-0.423149
-1.06771,-0.255636,-0.501355
-0.474332,-0.197518,-0.185256
-0.597261,-0.252265,-0.054127
-0.895083,-0.423698,-0.143482
-1.0142,-0.400513,-0.182427
-0.927611,-0.40459,-0.160938
-0.574186,-0.241975,-0.107887
-0.915947,-0.467107,-0.10232
-0.852407,-0.423345,-0.0996429
-0.906211,-0.405964,-0.0782783
-0.882965,-0.408916,-0.0903736
-0.92693,-0.440463,-0.112907
-0.876101,-0.454268,-0.0838712
-1.09303,-0.274209,-0.160609
-0.883754,-0.462038,-0.11792
-0.961224,-0.493287,-0.0104418
-0.895827,-0.41197,0.014023
-0.951705,-0.306021,-0.191625
-0.901894,-0.332851,0.0255341
-0.918692,-0.39749,-0.154078
-0.916663,-0.380468,-0.0852702
-0.825808,-0.229309,-0.122855
-0.899112,-0.345851,0.0268084
-0.890024,-0.268557,-0.0788069
-0.928198,-0.508693,-0.0941729
-0.948846,-0.358711,-0.167309
-0.92894,-0.386893,-0.0709158
-0.895902,-0.447562,-0.0596883
-0.881382,-0.481409,-0.100692
-0.879593,-0.474726,-0.11739
-0.946073,-0.456795,-0.0339109
-0.904902,-0.447438,-0.0589544
-0.599336,-0.249509,-0.0714089
-0.887281,-0.38148,-0.066221
-0.462973,-0.140281,-0.151745
-0.769982,0.0203309,-0.439426
-1.02314,-0.423646,-0.557086
-0.478468,-0.237116,-0.0617299
-0.489343,-0.13924,-0.193142
-0.976273,-0.174695,-0.39392
-0.393338,-0.0615674,-0.720861
-0.716752,-0.389502,-0.661911
-0.699258,-0.177196,-0.636915
-0.395839,-0.0256067,-0.849125
-0.400118,-0.0633618,-0.726945
-0.890159,-0.460629,0.0346137
-0.899655,-0.473164,-0.0217425
-0.90041,-0.402877,0.0245738
-0.887551,-0.476055,-0.00449154
-0.897804,-0.43346,-0.161442
-0.972359,-0.294175,-0.155529
-0.373067,-0.203669,-0.0820103
-0.871862,-0.409276,-0.140107
-0.906429,-0.388735,-0.00360989
-0.910955,-0.440344,-0.0903004
-0.90682,-0.457335,-0.131063
-1.02861,-0.26801,-0.242506
-0.864633,-0.458743,-0.0929379
-0.904305,-0.48899,0.0154188
-0.965825,-0.233573,-0.293881
-0.870382,-0.460444,0.0300064
-0.884311,-0.428249,-0.0371104
-0.464573,-0.230335,-0.0788015
-0.938743,-0.270254,-0.194723
-0.914546,-0.472098,-0.109539
-0.615801,-0.246646,-0.0611539
-0.8959,-0.191628,-0.128061
-0.908236,-0.282415,-0.252736
-0.964987,-0.283285,-0.319585
-0.876437,-0.476373,-0.00138797
-0.898434,-0.391189,-0.00820498
-0.44163,-0.208473,-0.0855081
-0.886615,-0.479176,0.0277965
-0.881153,-0.470868,-0.0136697
-0.905585,-0.466181,-0.132327
-0.973266,-0.231647,-0.325206
